Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Tabula_Muris_Senis.ESmu190820__Trachea.endothelial_cell	2.82905596444681e-10	2.6033784988984027e-09	0.4567326587608193
Tabula_Muris_Senis.ESmu190820__Brain_Non-Myeloid.astrocyte	1.3282787729701732e-10	1.296701157260616e-09	0.45920561184037745
Tabula_Muris_Senis.ESmu190820__Pancreas.leukocyte	1.773326899117911e-10	2.045003720779852e-09	0.465448989161506
Tabula_Muris_Senis.ESmu190820__Brain_Non-Myeloid.Il6_expressing_cells	2.0878801554786432e-12	1.7477673122590293e-09	0.4995234242759443
Tabula_Muris_Senis.ESmu190820__Brain_Non-Myeloid.Bergmann_glial_cell	-2.6697919090250135e-11	1.4694558255805095e-09	0.5072478141866791
Tabula_Muris_Senis.ESmu190820__Marrow.Cd4+_macrophage	-5.521946584244867e-11	1.6452003568710696e-09	0.5133875756030798
Tabula_Muris_Senis.ESmu190820__Bladder.bladder_urothelial_cell	-4.9272944006209394e-11	1.2381256926222885e-09	0.5158722764073371
Tabula_Muris_Senis.ESmu190820__Skin.keratinocyte_stem_cell	-1.7226503615319472e-10	2.122348061088398e-09	0.5323455054757388
Tabula_Muris_Senis.ESmu190820__Brain_Non-Myeloid.neuron	-2.2793392357235364e-10	1.2191036960454234e-09	0.5741573134551553
Tabula_Muris_Senis.ESmu190820__Thymus.professional_antigen_presenting_cell	-4.921649575051448e-10	1.9916974202438575e-09	0.5975877935997719
Tabula_Muris_Senis.ESmu190820__Marrow.early_pro-B_cell	-3.10808268045459e-10	1.1862043587372694e-09	0.603346664197712
Tabula_Muris_Senis.ESmu190820__Marrow.MPP_Fraction_B	-4.92579829880504e-10	1.795069789056217e-09	0.608114092366618
Tabula_Muris_Senis.ESmu190820__Fat.endothelial_cell	-6.840891140287298e-10	2.1513919202900098e-09	0.6247480969743283
Tabula_Muris_Senis.ESmu190820__Brain_Non-Myeloid.brain_pericyte	-7.113880859119938e-10	2.1916287878756e-09	0.6272555619133571
Tabula_Muris_Senis.ESmu190820__Heart.atrial_myocyte	-5.558010648643203e-10	1.568836687678318e-09	0.6384339449285961
Tabula_Muris_Senis.ESmu190820__Marrow.immature_B_cell	-7.872740946673889e-10	2.1256064008366917e-09	0.6444489105541981
Tabula_Muris_Senis.ESmu190820__Lung.endothelial_cell	-6.421505039972511e-10	1.7265354453891717e-09	0.6450275538516286
Tabula_Muris_Senis.ESmu190820__Pancreas.pancreatic_stellate_cell	-8.035553273975802e-10	2.049679520512023e-09	0.6524854845545569
Tabula_Muris_Senis.ESmu190820__Thymus.endothelial_cell	-9.558394976799136e-10	2.4129642222363565e-09	0.653994210188256
Tabula_Muris_Senis.ESmu190820__Marrow.granulocytopoietic_cell	-8.938433014577585e-10	1.9628104224934793e-09	0.6755854842284588
Tabula_Muris_Senis.ESmu190820__Fat.epithelial_cell	-6.098508249130228e-10	1.2608514354218707e-09	0.6856941253687123
Tabula_Muris_Senis.ESmu190820__Brain_Non-Myeloid.interneuron	-6.588784634464502e-10	1.2969369044746607e-09	0.6942826603030365
Tabula_Muris_Senis.ESmu190820__Pancreas.endothelial_cell	-1.122893601034419e-09	2.118857895339766e-09	0.7019274960594353
Tabula_Muris_Senis.ESmu190820__Spleen.B_cell	-8.944837338049278e-10	1.5139544557788538e-09	0.7226815112359172
Tabula_Muris_Senis.ESmu190820__Kidney.B_cell	-1.3633273573194457e-09	2.211490393487136e-09	0.7312092900774454
Tabula_Muris_Senis.ESmu190820__Liver.endothelial_cell_of_hepatic_sinusoid	-1.2244016937962742e-09	1.8434113786201098e-09	0.7467202068978348
Tabula_Muris_Senis.ESmu190820__Lung.lymphocyte	-1.1994301220289936e-09	1.7455793964054874e-09	0.7539978170428834
Tabula_Muris_Senis.ESmu190820__Thymus.DN4_thymocyte	-1.0428373903900308e-09	1.4975727680554754e-09	0.7568957083249455
Tabula_Muris_Senis.ESmu190820__Trachea.smooth_muscle_cell_of_trachea	-1.3676343953978993e-09	1.9080334558236703e-09	0.7632441308745823
Tabula_Muris_Senis.ESmu190820__Lung.glial_cell	-1.6991161729225628e-09	2.268061045019979e-09	0.7731163655392139
Tabula_Muris_Senis.ESmu190820__Fat.mesenchymal_stem_cell_of_adipose	-8.821619281303061e-10	1.156798565856465e-09	0.7771457437670044
Tabula_Muris_Senis.ESmu190820__Trachea.mucus_secreting_cell	-1.8855532794339633e-09	2.414882991682124e-09	0.7825414724014929
Tabula_Muris_Senis.ESmu190820__Fat.T_cell	-1.365173252443534e-09	1.6945833607056527e-09	0.7897661128000912
Tabula_Muris_Senis.ESmu190820__Limb_Muscle.mesenchymal_stem_cell	-1.6218603733568298e-09	1.899624929131188e-09	0.8033863469604057
Tabula_Muris_Senis.ESmu190820__Brain_Non-Myeloid.medium_spiny_neuron	-1.1444028093791286e-09	1.2782310628527383e-09	0.8146871605730153
Tabula_Muris_Senis.ESmu190820__Trachea.macrophage	-1.7548061409355535e-09	1.9424797629689314e-09	0.8168390725764847
Tabula_Muris_Senis.ESmu190820__Heart.endocardial_cell	-1.6854912119679853e-09	1.7523206218343097e-09	0.8319406206445255
Tabula_Muris_Senis.ESmu190820__Limb_Muscle.endothelial_cell	-2.0856965285550197e-09	2.1380580671457565e-09	0.8353462705511605
Tabula_Muris_Senis.ESmu190820__Fat.B_cell	-1.7047298037850953e-09	1.6778313752364965e-09	0.8451928457436393
Tabula_Muris_Senis.ESmu190820__Lung.myeloid_cell	-1.6876968914022373e-09	1.5225388216656747e-09	0.8661717300580929
Tabula_Muris_Senis.ESmu190820__Lung.B_cell	-2.1603651276091003e-09	1.8797202796511434e-09	0.874784137144408
Tabula_Muris_Senis.ESmu190820__Heart.leukocyte	-1.4141308086270816e-09	1.2167084755696513e-09	0.8774349344991754
Tabula_Muris_Senis.ESmu190820__Kidney.fenestrated_cell	-2.7718170413544546e-09	2.272415027441214e-09	0.8887234077855057
Tabula_Muris_Senis.ESmu190820__Trachea.T_cell	-2.2103460366489996e-09	1.7743332120473575e-09	0.8935688451335198
Tabula_Muris_Senis.ESmu190820__Kidney.macrophage	-2.9528509119979434e-09	2.349217529416021e-09	0.8956142786531629
Tabula_Muris_Senis.ESmu190820__Spleen.T_cell	-2.5199113858005066e-09	2.00389767920423e-09	0.8957145883134962
Tabula_Muris_Senis.ESmu190820__Liver.NK_cell	-2.253833780740607e-09	1.7642293464419415e-09	0.8992901886028686
Tabula_Muris_Senis.ESmu190820__Lung.T_cell	-2.471725238557339e-09	1.903107995693664e-09	0.9029908783925438
Tabula_Muris_Senis.ESmu190820__Spleen.NK_cell	-2.3430590714903857e-09	1.8015907354972047e-09	0.9032937573023702
Tabula_Muris_Senis.ESmu190820__Marrow.nan	-2.168401817069281e-09	1.6164944605584068e-09	0.910108319352526
Tabula_Muris_Senis.ESmu190820__Brain_Myeloid.macrophage	-2.7499086233366304e-09	1.9716429765158086e-09	0.9184512872897266
Tabula_Muris_Senis.ESmu190820__Limb_Muscle.B_cell	-3.1888570099494185e-09	2.2310817271386373e-09	0.9235391775866135
Tabula_Muris_Senis.ESmu190820__Kidney.mesangial_cell	-3.227348263661138e-09	2.1912342310769194e-09	0.9296035751549947
Tabula_Muris_Senis.ESmu190820__Heart.valve_cell	-2.7360231346838005e-09	1.699852814317525e-09	0.9462535433146917
Tabula_Muris_Senis.ESmu190820__Heart.fibroblast_of_cardiac_tissue	-1.9694097642719824e-09	1.200737712302659e-09	0.9495147231023024
Tabula_Muris_Senis.ESmu190820__Trachea.ciliated_columnar_cell_of_tracheobronchial_tree	-3.065622746943628e-09	1.8435495827065675e-09	0.9518329119266496
Tabula_Muris_Senis.ESmu190820__Fat.NK_cell	-3.36627267593972e-09	1.912208444701846e-09	0.9608309225715961
Tabula_Muris_Senis.ESmu190820__Trachea.granulocyte	-3.3121176534950503e-09	1.8536971291375595e-09	0.9630121082415994
Tabula_Muris_Senis.ESmu190820__Limb_Muscle.macrophage	-4.2637592472696815e-09	2.3652407350099196e-09	0.9642803283154885
Tabula_Muris_Senis.ESmu190820__Lung.granulocyte	-2.9621035890909496e-09	1.5655822820006967e-09	0.9707554419652392
Tabula_Muris_Senis.ESmu190820__Lung.epithelial_cell	-2.869645770375627e-09	1.506228321433378e-09	0.9716220797538931
Tabula_Muris_Senis.ESmu190820__Limb_Muscle.T_cell	-4.348463783379421e-09	2.152182493648406e-09	0.9783337206968417
Tabula_Muris_Senis.ESmu190820__Marrow.NK_cell	-3.5391904173984676e-09	1.7383346280204285e-09	0.979123121543882
Tabula_Muris_Senis.ESmu190820__Liver.neutrophil	-4.48495512670115e-09	2.156170248615012e-09	0.9812398072513294
Tabula_Muris_Senis.ESmu190820__Liver.myeloid_leukocyte	-4.111037743395077e-09	1.9455681351715746e-09	0.9827007658610608
Tabula_Muris_Senis.ESmu190820__Lung.nan	-4.053335598759119e-09	1.8807843515057764e-09	0.9844241856843061
Tabula_Muris_Senis.ESmu190820__Marrow.granulocyte	-3.4113076195409115e-09	1.5776614148180741e-09	0.9847007695202904
Tabula_Muris_Senis.ESmu190820__Brain_Non-Myeloid.endothelial_cell	-3.9306463967435375e-09	1.773319368502514e-09	0.9866729815545975
Tabula_Muris_Senis.ESmu190820__Fat.myeloid_cell	-2.981914362395188e-09	1.3303254848717952e-09	0.9875028988959956
Tabula_Muris_Senis.ESmu190820__Marrow.precursor_B_cell	-3.3878594586614286e-09	1.5026784903529978e-09	0.9879191149928968
Tabula_Muris_Senis.ESmu190820__Trachea.basal_epithelial_cell_of_tracheobronchial_tree	-3.167920592821123e-09	1.3785665131783988e-09	0.9892185841004767
Tabula_Muris_Senis.ESmu190820__Heart.endothelial_cell_of_coronary_artery	-4.347999163679396e-09	1.871248413659884e-09	0.9899260464177985
Tabula_Muris_Senis.ESmu190820__Lung.stromal_cell	-3.5749613613950803e-09	1.506224982417122e-09	0.9911887955363018
Tabula_Muris_Senis.ESmu190820__Brain_Non-Myeloid.ependymal_cell	-3.0658224234928186e-09	1.2873449061114522e-09	0.9913790460701793
Tabula_Muris_Senis.ESmu190820__Lung.monocyte	-4.30441472448189e-09	1.7507166698429577e-09	0.9930271432429694
Tabula_Muris_Senis.ESmu190820__Trachea.fibroblast	-3.2795001334517528e-09	1.1744907151583684e-09	0.9973830509346848
Tabula_Muris_Senis.ESmu190820__Kidney.T_cell	-5.480927261747328e-09	1.9299497715931622e-09	0.9977438466301985
Tabula_Muris_Senis.ESmu190820__Bladder.bladder_cell	-4.238536407437314e-09	1.2757521218412577e-09	0.9995537385901644
Tabula_Muris_Senis.ESmu190820__Spleen.granulocyte	-6.958917493464747e-09	1.930812694168042e-09	0.9998434053394911
