Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Tabula_Muris_Senis.ESmu190820__Pancreas.pancreatic_ductal_cell	1.651837829619111e-09	2.2450595238101863e-09	0.23093664421176996
Tabula_Muris_Senis.ESmu190820__Thymus.thymocyte	1.4704463160271226e-09	2.0933381669058884e-09	0.24120212758280918
Tabula_Muris_Senis.ESmu190820__Marrow.late_pro-B_cell	1.6424110641265763e-09	2.4452872794356145e-09	0.25089886060752903
Tabula_Muris_Senis.ESmu190820__Large_Intestine.large_intestine_goblet_cell	1.6642648796938609e-09	2.4949067732501377e-09	0.25236532135266176
Tabula_Muris_Senis.ESmu190820__Heart.smooth_muscle_cell	1.6159646222923586e-09	2.4650575848627654e-09	0.2560573589075916
Tabula_Muris_Senis.ESmu190820__Brain_Non-Myeloid.oligodendrocyte	1.090153037518901e-09	1.7762311564596467e-09	0.2696919148046397
Tabula_Muris_Senis.ESmu190820__Thymus.epithelial_cell_of_thymus	1.6421687275344697e-09	2.687410332166311e-09	0.2705799581031011
Tabula_Muris_Senis.ESmu190820__Kidney.kidney_collecting_duct_epithelial_cell	1.0279021444871742e-09	2.002412121375991e-09	0.30385956468176906
Tabula_Muris_Senis.ESmu190820__Marrow.naive_B_cell	8.066231544772269e-10	1.6855258997908023e-09	0.31612628766968215
Tabula_Muris_Senis.ESmu190820__Liver.hepatocyte	6.718836457760889e-10	1.8200825301413677e-09	0.3560079242245673
Tabula_Muris_Senis.ESmu190820__Skin.epidermal_cell	6.74928959853784e-10	1.842288078017551e-09	0.35705060091358365
Tabula_Muris_Senis.ESmu190820__Large_Intestine.secretory_cell	4.357659459331077e-10	1.8114530714397033e-09	0.4049474795843254
Tabula_Muris_Senis.ESmu190820__Marrow.nan-marrow-needs-subclustering	4.390285765705373e-10	2.0918139371281425e-09	0.41688091473592775
Tabula_Muris_Senis.ESmu190820__Marrow.HSC_enriched_fraction	3.895982559188405e-10	1.9343350866869952e-09	0.42018822501863484
Tabula_Muris_Senis.ESmu190820__Brain_Non-Myeloid.Bergmann_glial_cell	2.4928779000121125e-10	1.8170706774577786e-09	0.44543946715647037
Tabula_Muris_Senis.ESmu190820__Lung.B_cell	2.545773524503121e-10	2.2441964702504247e-09	0.45484162310901866
Tabula_Muris_Senis.ESmu190820__Heart.ventricular_myocyte	1.433290324097291e-10	1.7268624158139477e-09	0.466925895995694
Tabula_Muris_Senis.ESmu190820__Trachea.mucus_secreting_cell	3.5673304212542603e-11	3.285274211512057e-09	0.4956681516516097
Tabula_Muris_Senis.ESmu190820__Trachea.endothelial_cell	-2.697323073429612e-10	3.0126826970338325e-09	0.5356705438424092
Tabula_Muris_Senis.ESmu190820__Marrow.granulocytopoietic_cell	-3.0376704644064076e-10	2.275184087386211e-09	0.5531062264651574
Tabula_Muris_Senis.ESmu190820__Brain_Non-Myeloid.neuronal_stem_cell	-4.978313672109921e-10	2.6950266306296644e-09	0.5732765509366934
Tabula_Muris_Senis.ESmu190820__Limb_Muscle.B_cell	-6.536095516596188e-10	2.8413610055078637e-09	0.5909673133188988
Tabula_Muris_Senis.ESmu190820__Limb_Muscle.skeletal_muscle_satellite_cell	-4.609185539297795e-10	1.9880683761266308e-09	0.5916697901592479
Tabula_Muris_Senis.ESmu190820__Kidney.kidney_collecting_duct_principal_cell	-6.156344344767114e-10	2.6122684878737217e-09	0.5931557909659847
Tabula_Muris_Senis.ESmu190820__Brain_Non-Myeloid.macrophage	-6.736763392273896e-10	2.4919976701962067e-09	0.6065490610558
Tabula_Muris_Senis.ESmu190820__Marrow.early_pro-B_cell	-3.5462618621493027e-10	1.2759820541903617e-09	0.609464695021908
Tabula_Muris_Senis.ESmu190820__Fat.epithelial_cell	-5.508877675868893e-10	1.6589474042921915e-09	0.6300820497650997
Tabula_Muris_Senis.ESmu190820__Pancreas.leukocyte	-6.439856204476359e-10	1.9189154401097993e-09	0.6314132661141235
Tabula_Muris_Senis.ESmu190820__Liver.T_cell	-7.39417228208431e-10	2.1472116091505687e-09	0.6347128187140054
Tabula_Muris_Senis.ESmu190820__Kidney.B_cell	-8.722865692572357e-10	2.446920537880852e-09	0.6392607117390386
Tabula_Muris_Senis.ESmu190820__Brain_Non-Myeloid.neuron	-5.177983162959658e-10	1.4114152810286774e-09	0.643139994548693
Tabula_Muris_Senis.ESmu190820__Brain_Non-Myeloid.Il6_expressing_cells	-8.463851964205653e-10	2.0759068455182465e-09	0.6582597472571947
Tabula_Muris_Senis.ESmu190820__Trachea.smooth_muscle_cell_of_trachea	-9.805749972727349e-10	2.280586040115183e-09	0.6663898991653453
Tabula_Muris_Senis.ESmu190820__Liver.B_cell	-1.3241105453042421e-09	2.637847686033078e-09	0.6921543736752249
Tabula_Muris_Senis.ESmu190820__Pancreas.pancreatic_stellate_cell	-1.093721273263975e-09	2.163084945708891e-09	0.6934418939865231
Tabula_Muris_Senis.ESmu190820__Marrow.MPP_Fraction_C	-1.0805670054312036e-09	1.976626333779588e-09	0.7076980806326952
Tabula_Muris_Senis.ESmu190820__Liver.neutrophil	-1.6029365041737195e-09	2.9067469127252903e-09	0.7093386706279368
Tabula_Muris_Senis.ESmu190820__Spleen.B_cell	-1.0015948381913635e-09	1.741675146835038e-09	0.7173799073311202
Tabula_Muris_Senis.ESmu190820__Brain_Non-Myeloid.oligodendrocyte_precursor_cell	-7.930228601139607e-10	1.3505304228739936e-09	0.721463164645705
Tabula_Muris_Senis.ESmu190820__Marrow.Cd4+_macrophage	-1.1815584628243108e-09	1.972161786153766e-09	0.7254530420451992
Tabula_Muris_Senis.ESmu190820__Kidney.macrophage	-1.6029683211091614e-09	2.5925240126410834e-09	0.7318125621645601
Tabula_Muris_Senis.ESmu190820__Brain_Non-Myeloid.brain_pericyte	-1.7673542501839517e-09	2.8284290704391755e-09	0.7339664449213734
Tabula_Muris_Senis.ESmu190820__Bladder.bladder_urothelial_cell	-1.0579384233008317e-09	1.6476748009698155e-09	0.7395892587409072
Tabula_Muris_Senis.ESmu190820__Trachea.T_cell	-1.175819293738565e-09	1.7722696646809769e-09	0.7464800655921923
Tabula_Muris_Senis.ESmu190820__Heart.atrial_myocyte	-1.3241918181101332e-09	1.8677585312295598e-09	0.760829624640119
Tabula_Muris_Senis.ESmu190820__Lung.glial_cell	-1.805743043438978e-09	2.4950696520868345e-09	0.7653825564580852
Tabula_Muris_Senis.ESmu190820__Brain_Non-Myeloid.medium_spiny_neuron	-1.0095122323625548e-09	1.3500143224297736e-09	0.7727032360575503
Tabula_Muris_Senis.ESmu190820__Skin.keratinocyte_stem_cell	-2.0683820255973068e-09	2.743509060294067e-09	0.7745508964197467
Tabula_Muris_Senis.ESmu190820__Marrow.MPP_Fraction_B	-1.5890807708440743e-09	2.069976915714829e-09	0.7786614675315155
Tabula_Muris_Senis.ESmu190820__Brain_Non-Myeloid.astrocyte	-1.1661220264423395e-09	1.4846165441912785e-09	0.7839110267058769
Tabula_Muris_Senis.ESmu190820__Brain_Non-Myeloid.nan	-1.5978530246400748e-09	1.9224590897531315e-09	0.7970557209168367
Tabula_Muris_Senis.ESmu190820__Thymus.professional_antigen_presenting_cell	-1.7852653826518204e-09	2.1379815088462034e-09	0.7981478378656324
Tabula_Muris_Senis.ESmu190820__Pancreas.endothelial_cell	-2.1339249726583443e-09	2.294329357060647e-09	0.8238368738391514
Tabula_Muris_Senis.ESmu190820__Marrow.immature_B_cell	-2.0140122835659628e-09	2.00708085668802e-09	0.8421789457898885
Tabula_Muris_Senis.ESmu190820__Skin.basal_cell_of_epidermis	-1.7668235537179785e-09	1.6398763488544398e-09	0.8593520266148218
Tabula_Muris_Senis.ESmu190820__Brain_Non-Myeloid.interneuron	-1.544577061192782e-09	1.4327099486909638e-09	0.8595011462951909
Tabula_Muris_Senis.ESmu190820__Limb_Muscle.mesenchymal_stem_cell	-2.4376124814120504e-09	2.172049485703766e-09	0.8691248507540797
Tabula_Muris_Senis.ESmu190820__Fat.endothelial_cell	-2.9422415498160504e-09	2.469577075072814e-09	0.8832507043260269
Tabula_Muris_Senis.ESmu190820__Fat.mesenchymal_stem_cell_of_adipose	-1.8003944780087243e-09	1.4061044071283847e-09	0.8998000523091768
Tabula_Muris_Senis.ESmu190820__Lung.epithelial_cell	-2.974860708577616e-09	2.242504878113335e-09	0.9076760680695422
Tabula_Muris_Senis.ESmu190820__Heart.valve_cell	-2.768347813480218e-09	2.074294758482142e-09	0.9089958796487995
Tabula_Muris_Senis.ESmu190820__Trachea.granulocyte	-3.0507471960235012e-09	2.2460417490380625e-09	0.9128121217313863
Tabula_Muris_Senis.ESmu190820__Marrow.NK_cell	-2.77865306509382e-09	1.9369639054047157e-09	0.9242909522098646
Tabula_Muris_Senis.ESmu190820__Brain_Myeloid.macrophage	-2.5249186623641755e-09	1.7576108855866348e-09	0.9245788899404079
Tabula_Muris_Senis.ESmu190820__Lung.myeloid_cell	-2.4550663383833554e-09	1.6996876710930546e-09	0.9256898530646538
Tabula_Muris_Senis.ESmu190820__Kidney.fenestrated_cell	-2.892462207393322e-09	2.000811193097262e-09	0.9258615665861943
Tabula_Muris_Senis.ESmu190820__Kidney.mesangial_cell	-3.2974218576924295e-09	2.2527401478356644e-09	0.9283672560440288
Tabula_Muris_Senis.ESmu190820__Lung.endothelial_cell	-2.952036718629385e-09	1.98170329198433e-09	0.9318413522720578
Tabula_Muris_Senis.ESmu190820__Lung.monocyte	-3.3657379708232286e-09	2.246267471853145e-09	0.9329813215941835
Tabula_Muris_Senis.ESmu190820__Lung.lymphocyte	-3.1460780794229663e-09	2.0816344489215754e-09	0.9346503405426592
Tabula_Muris_Senis.ESmu190820__Fat.B_cell	-3.0226637195460218e-09	1.9721447559525394e-09	0.9373224462672558
Tabula_Muris_Senis.ESmu190820__Liver.endothelial_cell_of_hepatic_sinusoid	-2.9687797183419216e-09	1.9269269803925992e-09	0.9383027740347365
Tabula_Muris_Senis.ESmu190820__Trachea.chondrocyte	-2.5244378081239515e-09	1.62108684206259e-09	0.9402944529439865
Tabula_Muris_Senis.ESmu190820__Spleen.T_cell	-3.4521426210718244e-09	2.190034110271906e-09	0.9425212307197867
Tabula_Muris_Senis.ESmu190820__Limb_Muscle.endothelial_cell	-3.716656001105809e-09	2.265721691807267e-09	0.9495374345852425
Tabula_Muris_Senis.ESmu190820__Liver.myeloid_leukocyte	-3.694544273092727e-09	2.1508174114584274e-09	0.9570779399755353
Tabula_Muris_Senis.ESmu190820__Trachea.ciliated_columnar_cell_of_tracheobronchial_tree	-4.124122685724442e-09	2.2681644134992897e-09	0.9654881370818758
Tabula_Muris_Senis.ESmu190820__Lung.granulocyte	-3.84302065377222e-09	2.076910485096601e-09	0.9678687635343682
Tabula_Muris_Senis.ESmu190820__Trachea.basal_epithelial_cell_of_tracheobronchial_tree	-3.5202332181686604e-09	1.850910259611672e-09	0.9714074260374581
Tabula_Muris_Senis.ESmu190820__Heart.endothelial_cell_of_coronary_artery	-4.544760625191329e-09	2.369692975756346e-09	0.9724361861171164
Tabula_Muris_Senis.ESmu190820__Fat.T_cell	-3.5103489175303796e-09	1.8136003559614054e-09	0.9735397547073442
Tabula_Muris_Senis.ESmu190820__Spleen.NK_cell	-3.909698641520955e-09	1.994235452353887e-09	0.9750313120978985
Tabula_Muris_Senis.ESmu190820__Trachea.macrophage	-3.57570645654732e-09	1.8136694232043574e-09	0.9756684450123893
Tabula_Muris_Senis.ESmu190820__Lung.T_cell	-3.911134842783646e-09	1.8961524021434684e-09	0.9804279580233881
Tabula_Muris_Senis.ESmu190820__Lung.stromal_cell	-3.621633843606038e-09	1.7425089000154983e-09	0.9811638219900239
Tabula_Muris_Senis.ESmu190820__Kidney.T_cell	-4.305705825264346e-09	2.013878039542915e-09	0.9837423251105242
Tabula_Muris_Senis.ESmu190820__Brain_Non-Myeloid.endothelial_cell	-4.661391477652576e-09	2.1787791685427357e-09	0.9838004236839413
Tabula_Muris_Senis.ESmu190820__Liver.NK_cell	-3.81347385058179e-09	1.7742481284265539e-09	0.9841965250467392
Tabula_Muris_Senis.ESmu190820__Limb_Muscle.macrophage	-5.901669666130006e-09	2.7396018767492216e-09	0.9843880307234854
Tabula_Muris_Senis.ESmu190820__Heart.fibroblast_of_cardiac_tissue	-2.933281601729885e-09	1.3556777982463063e-09	0.9847563533848691
Tabula_Muris_Senis.ESmu190820__Thymus.endothelial_cell	-5.2108175630210405e-09	2.348276538249732e-09	0.9867565207563315
Tabula_Muris_Senis.ESmu190820__Spleen.granulocyte	-4.8467543137012465e-09	2.1650958040764654e-09	0.9874085844148784
Tabula_Muris_Senis.ESmu190820__Marrow.granulocyte	-4.407116193941459e-09	1.9292998551143393e-09	0.988823298714662
Tabula_Muris_Senis.ESmu190820__Thymus.DN4_thymocyte	-3.547015361089246e-09	1.549047313193192e-09	0.9889836711470719
Tabula_Muris_Senis.ESmu190820__Marrow.precursor_B_cell	-3.932010502900583e-09	1.6666356374630463e-09	0.9908440482156768
Tabula_Muris_Senis.ESmu190820__Marrow.nan	-4.61352609153283e-09	1.8533384863471183e-09	0.993600357411573
Tabula_Muris_Senis.ESmu190820__Fat.NK_cell	-5.702512891792642e-09	2.2245840628711105e-09	0.9948174669019708
Tabula_Muris_Senis.ESmu190820__Lung.nan	-5.946966156728725e-09	2.224036408007467e-09	0.9962518387564775
Tabula_Muris_Senis.ESmu190820__Trachea.fibroblast	-4.1934022777649045e-09	1.4152776781476195e-09	0.9984764881689461
Tabula_Muris_Senis.ESmu190820__Bladder.bladder_cell	-4.6324318188035665e-09	1.5027090310753264e-09	0.9989744111961205
Tabula_Muris_Senis.ESmu190820__Heart.leukocyte	-4.242455594984248e-09	1.3530784347265579e-09	0.9991419294827555
Tabula_Muris_Senis.ESmu190820__Limb_Muscle.T_cell	-5.954120950265556e-09	1.8331008564708981e-09	0.9994191368629699
Tabula_Muris_Senis.ESmu190820__Brain_Non-Myeloid.ependymal_cell	-4.7791216691397435e-09	1.447783899066253e-09	0.9995182801922587
Tabula_Muris_Senis.ESmu190820__Fat.myeloid_cell	-4.829182207499366e-09	1.286077703843578e-09	0.9999133186131276
Tabula_Muris_Senis.ESmu190820__Heart.endocardial_cell	-6.644790849556228e-09	1.7460465095507156e-09	0.9999292755114999
